wall_time,elapsed_s,clients,scans_total,scans_in_window,scan_rate_hz,drspaam_fps,inference_ms_mean,inference_ms_p95,inference_ms_max,predict_ms_mean,predict_ms_p95,predict_ms_max,grpc_service_ms_mean,grpc_service_ms_p95,grpc_service_ms_max,grpc_wire_ms_mean,grpc_wire_ms_p95,gpu_util_percent,drspaam_gpu_duty_percent,gpu_mem_util_percent,gpu_mem_used_mb,gpu_mem_total_mb,gpu_proc_mem_mb,torch_alloc_mb,torch_reserved_mb,torch_peak_mb,gpu_power_w,gpu_temp_c,gpu_sm_clock_mhz,cpu_percent_system,cpu_percent_process,proc_threads,ram_used_mb,ram_total_mb,ram_percent,proc_rss_mb,swap_used_mb,swap_total_mb,swap_percent
2026-08-30T21:47:43.332,629.013,2,12469,20,20.0,24.54,40.743,49.266,50.529,30.632,38.664,39.349,,,,,,93.0,81.5,67.0,778.1,4096.0,208.0,31.6,104.0,828.7,24.32,80.0,1237.0,14.9,87.0,93,11015.2,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:47:44.333,630.014,2,12490,21,20.97,26.13,38.276,46.163,46.348,27.892,34.96,35.081,,,,,,92.0,80.28,66.0,778.1,4096.0,208.0,30.7,104.0,828.7,24.64,80.0,1237.0,15.0,84.9,93,11014.6,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:47:45.333,631.013,2,12509,19,19.02,25.46,39.28,49.727,49.926,28.887,37.56,38.623,,,,,,87.0,74.72,63.0,778.1,4096.0,208.0,56.4,104.0,828.7,24.56,80.0,1237.0,14.6,82.1,93,11008.2,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:47:46.332,632.013,2,12529,20,20.0,24.92,40.127,48.801,49.202,29.501,37.846,39.032,,,,,,92.0,80.25,66.0,778.1,4096.0,208.0,31.6,104.0,828.7,24.37,80.0,1237.0,15.0,86.0,93,11011.9,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:47:47.333,633.013,2,12549,20,20.0,25.73,38.867,46.397,51.446,28.271,35.398,38.19,,,,,,92.0,77.73,66.0,778.1,4096.0,208.0,43.1,104.0,828.7,24.57,80.0,1237.0,14.3,84.9,93,11012.2,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:47:48.332,634.013,2,12568,19,19.0,25.67,38.955,45.799,46.056,27.882,34.826,34.879,,,,,,92.0,74.02,66.0,778.1,4096.0,208.0,31.6,104.0,828.7,24.64,80.0,1237.0,15.6,84.1,93,11016.8,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:47:49.333,635.014,2,12588,20,19.98,26.07,38.354,45.61,46.084,27.829,34.759,34.772,,,,,,92.0,76.62,66.0,778.1,4096.0,208.0,31.6,104.0,828.7,24.63,80.0,1237.0,14.4,81.9,93,11014.8,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:47:50.332,636.013,2,12608,20,20.02,26.33,37.976,45.405,48.087,27.685,34.937,37.347,,,,,,92.0,76.05,66.0,778.1,4096.0,208.0,31.6,104.0,828.7,24.68,80.0,1237.0,14.6,81.1,93,11017.3,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:47:51.332,637.013,2,12628,20,20.0,25.5,39.214,48.056,51.993,28.513,38.225,39.896,,,,,,91.0,78.42,65.0,778.1,4096.0,208.0,31.6,104.0,828.7,24.55,80.0,1237.0,18.7,84.0,93,11015.0,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:47:52.332,638.013,2,12648,20,20.0,24.76,40.388,50.64,50.701,29.475,38.845,39.07,,,,,,92.0,80.77,66.0,778.1,4096.0,208.0,37.2,104.0,828.7,24.44,80.0,1237.0,19.3,86.0,93,11027.3,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:47:53.334,639.013,2,12668,20,20.0,26.01,38.446,45.879,46.652,27.424,34.879,34.966,,,,,,90.0,76.89,65.0,778.1,4096.0,208.0,30.7,104.0,828.7,24.56,80.0,1237.0,25.6,82.9,93,11027.8,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:47:54.333,640.014,2,12687,19,18.98,24.8,40.315,50.51,51.784,29.285,38.43,38.779,,,,,,77.0,76.5,59.0,778.1,4096.0,208.0,31.6,104.0,828.7,25.17,81.0,1297.0,20.1,87.0,93,11046.7,15708.2,70.3,1224.3,628.2,4352.0,14.4
2026-08-30T21:47:55.332,641.013,2,12708,21,21.03,25.79,38.774,47.7,47.948,27.368,35.308,36.281,,,,,,92.0,81.52,69.0,778.1,4096.0,208.0,30.7,104.0,828.7,26.47,81.0,1372.0,18.7,83.1,93,11041.8,15708.2,70.3,1224.3,628.2,4352.0,14.4
2026-08-30T21:47:56.332,642.013,2,12728,20,20.0,26.09,38.334,46.32,46.972,27.127,34.734,36.084,,,,,,86.0,76.68,64.0,778.1,4096.0,208.0,30.7,104.0,828.7,26.48,81.0,1395.0,20.6,83.0,93,11043.5,15708.2,70.3,1224.3,628.2,4352.0,14.4
2026-08-30T21:47:57.332,643.013,2,12747,19,19.0,25.89,38.619,46.268,46.302,27.515,35.324,35.377,,,,,,82.0,73.37,64.0,778.1,4096.0,208.0,31.6,104.0,828.7,26.4,81.0,1357.0,18.4,83.0,93,11062.9,15708.2,70.4,1224.3,628.2,4352.0,14.4
2026-08-30T21:47:58.332,644.013,2,12767,20,20.0,26.18,38.201,46.079,46.693,27.603,34.884,36.071,,,,,,88.0,76.41,67.0,778.1,4096.0,208.0,31.6,104.0,828.7,26.66,81.0,1282.0,17.9,82.0,93,11067.4,15708.2,70.5,1224.3,628.2,4352.0,14.4
2026-08-30T21:47:59.335,645.015,2,12787,20,19.96,25.7,38.91,45.998,56.983,27.915,35.061,37.508,,,,,,87.0,77.67,65.0,778.1,4096.0,208.0,31.6,104.0,828.7,26.64,81.0,1282.0,18.1,82.8,93,11065.7,15708.2,70.4,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:00.332,646.013,2,12807,20,20.04,25.86,38.662,46.309,47.121,27.875,35.484,35.495,,,,,,87.0,77.47,65.0,778.1,4096.0,208.0,30.7,104.0,828.7,26.47,81.0,1297.0,17.6,83.2,93,11064.3,15708.2,70.4,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:01.332,647.013,2,12826,19,19.0,26.1,38.319,46.517,47.849,27.369,35.684,36.16,,,,,,87.0,72.8,65.0,778.1,4096.0,208.0,31.6,104.0,828.7,26.52,81.0,1335.0,18.3,83.0,93,11058.1,15708.2,70.4,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:02.332,648.013,2,12846,20,20.0,26.12,38.291,46.608,47.623,27.556,35.995,36.01,,,,,,89.0,76.59,67.0,778.1,4096.0,208.0,31.6,104.0,828.7,26.67,81.0,1297.0,16.8,82.0,93,11048.1,15708.2,70.3,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:03.332,649.013,2,12866,20,20.0,26.04,38.397,46.803,46.934,27.543,35.866,36.161,,,,,,92.0,76.79,68.0,778.1,4096.0,208.0,31.6,104.0,828.7,26.5,81.0,1282.0,18.2,83.1,93,11058.3,15708.2,70.4,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:04.334,650.015,2,12886,20,19.97,25.5,39.217,47.483,48.288,27.777,35.659,36.266,,,,,,89.0,78.32,67.0,778.1,4096.0,208.0,51.8,104.0,828.7,26.73,81.0,1305.0,18.0,83.9,93,11060.2,15708.2,70.4,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:05.332,651.013,2,12906,20,20.03,25.82,38.729,47.391,48.242,27.248,36.149,36.268,,,,,,92.0,77.58,68.0,778.1,4096.0,208.0,30.7,104.0,828.7,26.66,81.0,1305.0,19.6,82.1,93,11056.6,15708.2,70.4,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:06.332,652.013,2,12926,20,20.0,26.92,37.142,46.669,47.229,25.791,33.719,33.788,,,,,,84.0,74.27,64.0,778.1,4096.0,208.0,30.7,104.0,828.7,26.51,81.0,1350.0,18.1,80.0,93,11055.4,15708.2,70.4,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:07.332,653.013,2,12946,20,20.0,27.36,36.55,45.086,46.821,25.828,33.906,34.079,,,,,,87.0,73.11,66.0,778.1,4096.0,208.0,30.7,104.0,828.7,26.58,81.0,1357.0,17.4,79.0,93,11046.6,15708.2,70.3,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:08.332,654.013,2,12966,20,20.0,27.05,36.966,46.528,46.891,27.036,37.197,37.65,,,,,,88.0,73.92,68.0,778.1,4096.0,208.0,30.7,104.0,828.7,26.29,81.0,1305.0,15.6,80.0,93,11046.8,15708.2,70.3,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:09.333,655.014,2,12985,19,18.98,26.66,37.504,45.762,46.158,27.592,35.413,35.443,,,,,,72.0,71.18,54.0,778.1,4096.0,208.0,31.6,104.0,828.7,26.34,81.0,1290.0,14.7,80.9,93,11051.5,15708.2,70.4,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:10.332,656.013,2,13005,20,20.02,27.07,36.941,44.478,48.471,27.213,34.188,38.507,,,,,,77.0,73.97,56.0,778.1,4096.0,208.0,31.6,104.0,828.7,26.15,81.0,1440.0,14.6,79.1,93,11021.6,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:11.332,657.013,2,13025,20,20.0,27.43,36.462,44.43,44.597,26.195,33.732,33.748,,,,,,87.0,72.92,65.0,778.1,4096.0,208.0,31.6,104.0,828.7,26.33,81.0,1275.0,14.8,79.0,93,11015.2,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:12.332,658.013,2,13045,20,20.0,27.01,37.029,45.258,45.311,26.576,34.659,34.822,,,,,,88.0,74.07,63.0,778.1,4096.0,208.0,30.7,104.0,828.7,25.92,81.0,1237.0,14.0,80.0,93,11014.5,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:13.333,659.013,2,13064,19,19.0,25.5,39.217,49.971,49.975,28.531,38.463,38.839,,,,,,90.0,74.51,65.0,778.1,4096.0,208.0,30.7,104.0,828.7,24.32,80.0,1237.0,16.8,84.0,93,11019.5,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:14.336,660.016,2,13085,21,20.93,26.27,38.067,49.077,49.958,28.112,38.813,38.849,,,,,,90.0,79.66,64.0,778.1,4096.0,208.0,30.7,104.0,828.7,24.38,80.0,1237.0,14.4,82.7,93,11019.7,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:15.332,661.013,2,13104,19,19.07,25.07,39.882,50.062,51.43,29.609,39.162,39.422,,,,,,84.0,76.04,62.0,778.1,4096.0,208.0,31.6,104.0,828.7,23.92,80.0,1237.0,14.9,84.3,93,11019.9,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:16.332,662.013,2,13124,20,20.0,24.92,40.125,49.965,50.065,30.256,38.782,38.831,,,,,,81.0,80.26,60.0,778.1,4096.0,208.0,31.6,104.0,828.7,23.71,80.0,1237.0,14.4,86.0,93,11020.2,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:17.332,663.013,2,13144,20,20.0,25.35,39.454,49.284,49.601,29.475,38.054,38.329,,,,,,88.0,78.91,64.0,778.1,4096.0,208.0,38.0,104.0,828.7,23.7,80.0,1237.0,18.8,85.0,93,11033.5,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:18.332,664.013,2,13164,20,20.0,25.27,39.57,50.965,51.295,28.969,38.993,39.423,,,,,,70.0,79.14,50.0,778.1,4096.0,208.0,30.7,104.0,828.7,23.32,80.0,1237.0,19.7,85.0,93,11033.1,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:19.333,665.014,2,13184,20,19.98,26.62,37.569,49.293,50.636,27.568,38.524,39.367,,,,,,87.0,75.07,63.0,778.1,4096.0,208.0,30.7,104.0,828.7,23.08,80.0,1237.0,15.3,81.9,93,11043.0,15708.2,70.3,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:20.332,666.013,2,13204,20,20.02,25.96,38.523,48.926,50.085,28.414,37.887,38.958,,,,,,92.0,77.12,66.0,778.1,4096.0,208.0,30.7,104.0,828.7,23.89,80.0,1237.0,18.5,83.1,93,11036.9,15708.2,70.3,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:21.332,667.013,2,13223,19,19.0,24.55,40.726,50.447,50.638,30.277,39.152,39.197,,,,,,71.0,77.38,51.0,778.1,4096.0,208.0,31.6,104.0,828.7,23.69,80.0,1237.0,27.6,86.0,93,11038.9,15708.2,70.3,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:22.332,668.013,2,13243,20,20.0,25.67,38.96,49.859,50.656,28.746,38.248,39.423,,,,,,77.0,77.92,58.0,778.1,4096.0,208.0,31.6,104.0,828.7,24.01,80.0,1237.0,17.3,85.0,93,11035.7,15708.2,70.3,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:23.333,669.013,2,13263,20,20.0,24.92,40.131,49.338,49.951,30.258,38.686,39.095,,,,,,91.0,80.26,64.0,778.1,4096.0,208.0,31.6,104.0,828.7,23.62,80.0,1237.0,16.6,85.0,93,11034.6,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:24.334,670.015,2,13283,20,19.96,26.26,38.085,48.797,50.005,28.31,38.788,39.2,,,,,,78.0,76.03,58.0,778.1,4096.0,208.0,43.5,104.0,828.7,23.8,80.0,1237.0,16.8,82.9,93,11030.3,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:25.333,671.013,2,13302,19,19.04,25.41,39.352,48.873,50.332,29.05,38.786,39.304,,,,,,90.0,74.91,65.0,778.1,4096.0,208.0,30.7,104.0,828.7,23.63,80.0,1237.0,18.6,83.9,93,11036.3,15708.2,70.3,1224.1,628.2,4352.0,14.4
2026-08-30T21:48:26.332,672.013,2,13322,20,20.0,25.97,38.509,49.313,52.145,28.639,38.398,38.508,,,,,,91.0,77.02,66.0,778.1,4096.0,208.0,31.6,104.0,828.7,23.98,80.0,1237.0,17.6,82.2,93,11034.9,15708.2,70.2,1224.2,628.2,4352.0,14.4
2026-08-30T21:48:27.332,673.013,2,13342,20,20.0,26.06,38.375,45.576,45.613,27.683,34.87,34.885,,,,,,92.0,76.75,66.0,778.1,4096.0,208.0,31.6,104.0,828.7,24.78,80.0,1237.0,14.7,83.0,93,11022.7,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:28.333,674.013,2,13362,20,20.0,25.34,39.457,47.459,47.845,28.51,37.045,37.291,,,,,,94.0,78.9,68.0,778.1,4096.0,208.0,31.6,104.0,828.7,24.63,80.0,1237.0,16.4,84.9,93,11033.5,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:29.334,675.015,2,13382,20,19.97,26.5,37.731,46.039,50.208,27.68,35.085,39.025,,,,,,88.0,75.34,64.0,778.1,4096.0,208.0,44.1,104.0,828.7,24.65,80.0,1237.0,14.7,80.9,93,11029.7,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:30.332,676.013,2,13402,20,20.04,25.43,39.323,48.762,50.692,29.333,39.249,39.345,,,,,,82.0,78.79,57.0,778.1,4096.0,208.0,30.7,104.0,828.7,23.95,80.0,1237.0,14.5,84.2,93,11026.5,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:31.332,677.013,2,13422,20,20.0,26.38,37.909,48.742,49.544,27.847,38.216,38.364,,,,,,91.0,75.82,67.0,778.1,4096.0,208.0,30.7,104.0,828.7,24.15,80.0,1237.0,14.6,82.0,93,11024.4,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:32.334,678.015,2,13442,20,19.97,25.29,39.548,49.801,49.95,29.468,38.639,38.718,,,,,,94.0,78.97,69.0,778.1,4096.0,208.0,30.7,104.0,828.7,23.95,80.0,1237.0,14.5,85.9,93,11025.4,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:33.332,679.013,2,13461,19,19.03,25.14,39.779,49.391,51.407,29.227,38.061,38.172,,,,,,81.0,75.7,59.0,778.1,4096.0,208.0,31.6,104.0,828.7,23.67,80.0,1237.0,20.8,84.1,93,11014.9,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:34.333,680.014,2,13481,20,19.97,26.44,37.821,48.612,48.829,28.171,37.823,37.886,,,,,,71.0,75.55,58.0,778.1,4096.0,208.0,31.6,104.0,828.7,24.33,81.0,1267.0,14.5,81.9,93,11011.0,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:35.332,681.013,2,13501,20,20.03,27.82,35.944,45.792,46.735,25.888,35.593,35.791,,,,,,87.0,71.98,65.0,778.1,4096.0,208.0,31.6,104.0,828.7,25.98,81.0,1395.0,14.3,79.1,93,11016.4,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:36.332,682.013,2,13521,20,20.0,27.73,36.06,46.831,48.427,26.146,35.828,37.329,,,,,,83.0,72.12,62.0,778.1,4096.0,208.0,31.6,104.0,828.7,26.07,81.0,1305.0,15.0,78.0,93,11023.9,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:37.332,683.013,2,13540,19,19.0,26.0,38.455,47.524,48.341,28.366,37.801,38.203,,,,,,87.0,73.06,66.0,778.1,4096.0,208.0,31.6,104.0,828.7,26.29,81.0,1282.0,14.4,81.0,93,11019.7,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:38.332,684.013,2,13560,20,20.0,27.38,36.526,46.21,47.671,26.45,36.135,36.638,,,,,,82.0,73.05,60.0,778.1,4096.0,208.0,31.6,104.0,828.7,26.3,81.0,1342.0,15.9,79.0,93,11026.0,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:39.333,685.014,2,13580,20,19.98,27.99,35.725,44.323,44.954,25.502,33.66,33.729,,,,,,88.0,71.37,66.0,778.1,4096.0,208.0,31.6,104.0,828.7,26.41,81.0,1297.0,14.2,76.9,93,11024.2,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:40.332,686.013,2,13600,20,20.02,27.24,36.705,46.782,47.082,26.88,35.66,36.757,,,,,,87.0,73.49,65.0,778.1,4096.0,208.0,31.6,104.0,828.7,26.38,81.0,1282.0,14.6,79.1,93,11018.1,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:41.333,687.013,2,13620,20,19.99,27.09,36.909,45.729,48.64,26.597,34.163,38.33,,,,,,85.0,73.79,64.0,778.1,4096.0,208.0,30.7,104.0,828.7,26.38,81.0,1305.0,14.2,79.0,93,11022.2,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:42.332,688.013,2,13640,20,20.01,26.98,37.06,46.711,48.992,26.667,35.459,37.899,,,,,,77.0,74.14,56.0,778.1,4096.0,208.0,30.7,104.0,828.7,26.31,81.0,1305.0,14.3,80.0,93,11016.6,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:43.332,689.013,2,13660,20,20.0,26.83,37.268,46.174,46.786,27.229,35.022,37.482,,,,,,74.0,74.54,56.0,778.1,4096.0,208.0,30.7,104.0,828.7,26.07,81.0,1327.0,14.9,81.0,93,11019.2,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:44.333,690.014,2,13680,20,19.98,27.26,36.687,46.997,48.078,26.874,35.592,38.324,,,,,,89.0,73.29,68.0,778.1,4096.0,208.0,30.7,104.0,828.7,26.09,81.0,1327.0,14.6,79.9,93,11017.3,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:45.332,691.013,2,13699,19,19.02,26.97,37.076,44.811,44.997,26.703,34.174,34.442,,,,,,75.0,70.52,56.0,778.1,4096.0,208.0,31.6,104.0,828.7,26.04,81.0,1305.0,14.0,81.1,93,11014.4,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:46.332,692.013,2,13719,20,20.0,26.34,37.967,47.77,48.779,27.84,35.721,37.796,,,,,,88.0,75.94,67.0,778.1,4096.0,208.0,31.6,104.0,828.7,26.34,81.0,1342.0,16.3,81.0,93,11024.3,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:47.332,693.013,2,13739,20,20.0,27.26,36.688,45.079,45.091,25.998,33.965,34.052,,,,,,86.0,73.37,64.0,778.1,4096.0,208.0,31.6,104.0,828.7,26.53,81.0,1282.0,13.9,79.0,93,11024.5,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:48.332,694.013,2,13759,20,20.0,27.4,36.502,45.082,46.867,26.326,33.778,35.785,,,,,,88.0,73.01,67.0,778.1,4096.0,208.0,30.7,104.0,828.7,26.53,81.0,1297.0,14.9,78.0,93,11019.0,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:49.333,695.014,2,13778,19,18.98,27.29,36.638,44.777,45.526,26.066,33.982,35.217,,,,,,87.0,69.54,66.0,778.1,4096.0,208.0,31.6,104.0,828.7,26.71,81.0,1282.0,14.1,79.9,93,11020.1,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:50.332,696.013,2,13798,20,20.02,26.8,37.319,45.047,46.659,26.394,33.667,33.768,,,,,,89.0,74.72,67.0,778.1,4096.0,208.0,31.6,104.0,828.7,26.65,81.0,1312.0,14.8,79.1,93,11018.4,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:51.332,697.013,2,13818,20,20.0,26.7,37.458,45.88,46.701,26.243,33.834,33.971,,,,,,87.0,74.91,66.0,778.1,4096.0,208.0,31.6,104.0,828.7,26.62,81.0,1305.0,15.2,81.0,93,11021.7,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:52.332,698.013,2,13838,20,20.0,26.84,37.251,44.793,46.171,26.649,33.71,35.426,,,,,,83.0,74.51,63.0,778.1,4096.0,208.0,31.6,104.0,828.7,26.56,81.0,1297.0,14.4,80.0,93,11020.5,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:53.332,699.013,2,13858,20,20.0,27.54,36.307,44.643,44.816,25.944,33.886,33.914,,,,,,88.0,72.62,66.0,778.1,4096.0,208.0,30.7,104.0,828.7,26.6,81.0,1312.0,14.2,78.0,93,11021.1,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:54.333,700.014,2,13878,20,19.97,27.17,36.8,47.342,48.379,26.263,34.584,36.296,,,,,,90.0,73.51,67.0,778.1,4096.0,208.0,30.7,104.0,828.7,26.42,81.0,1327.0,14.6,79.9,93,11020.4,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:55.332,701.013,2,13898,20,20.02,26.83,37.268,44.951,45.3,26.532,33.937,34.03,,,,,,88.0,74.63,66.0,778.1,4096.0,208.0,30.7,104.0,828.7,26.63,81.0,1417.0,14.0,80.1,93,11019.6,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:56.332,702.013,2,13918,20,20.0,27.21,36.75,47.024,47.369,26.896,36.992,37.335,,,,,,77.0,73.5,60.0,778.1,4096.0,208.0,30.7,104.0,828.7,26.32,81.0,1425.0,15.7,80.0,93,11019.1,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:57.332,703.013,2,13937,19,19.0,26.89,37.194,47.532,47.614,26.91,35.577,35.86,,,,,,72.0,70.67,54.0,778.1,4096.0,208.0,31.6,104.0,828.7,26.09,81.0,1305.0,19.0,80.0,93,11023.6,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:58.332,704.013,2,13957,20,20.0,25.83,38.717,46.344,48.94,27.565,34.068,38.124,,,,,,91.0,77.44,65.0,778.1,4096.0,208.0,31.6,104.0,828.7,26.08,81.0,1237.0,20.8,83.0,93,11015.4,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:48:59.333,705.014,2,13977,20,19.98,26.23,38.13,49.015,50.219,28.084,37.6,39.289,,,,,,92.0,76.18,66.0,778.1,4096.0,208.0,31.6,104.0,828.7,24.36,81.0,1237.0,18.4,82.9,93,11007.9,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:49:00.332,706.013,2,13997,20,20.02,24.71,40.469,49.486,50.023,30.448,38.646,39.591,,,,,,84.0,81.03,62.0,778.1,4096.0,208.0,30.7,104.0,828.7,23.88,80.0,1237.0,18.5,85.1,93,11011.8,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:49:01.332,707.013,2,14017,20,20.0,24.78,40.357,49.213,50.078,29.776,37.939,39.497,,,,,,90.0,80.71,65.0,778.1,4096.0,208.0,56.4,104.0,828.7,23.79,80.0,1237.0,17.3,87.0,93,11016.3,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:49:02.333,708.014,2,14037,20,19.99,25.45,39.293,49.578,49.97,29.139,38.486,38.623,,,,,,84.0,78.55,60.0,778.1,4096.0,208.0,30.7,104.0,828.7,23.86,80.0,1237.0,19.6,83.9,93,11015.3,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:49:03.332,709.013,2,14056,19,19.01,24.55,40.733,50.349,55.861,30.315,38.793,39.646,,,,,,79.0,77.43,59.0,778.1,4096.0,208.0,31.6,104.0,828.7,23.76,80.0,1237.0,20.3,86.1,93,11018.8,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:49:04.333,710.014,2,14076,20,19.98,26.07,38.36,49.555,49.606,28.458,38.476,39.06,,,,,,92.0,76.63,67.0,778.1,4096.0,208.0,31.6,104.0,828.7,24.12,81.0,1237.0,16.6,82.9,93,11016.0,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:49:05.332,711.013,2,14096,20,20.02,26.29,38.044,49.123,50.196,28.014,38.539,38.682,,,,,,91.0,76.18,65.0,778.1,4096.0,208.0,37.4,104.0,828.7,24.36,81.0,1237.0,18.5,82.1,93,11020.2,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:49:06.332,712.013,2,14116,20,20.0,26.6,37.6,47.921,50.284,27.446,38.133,39.027,,,,,,81.0,75.19,59.0,778.1,4096.0,208.0,30.7,104.0,828.7,24.51,80.0,1237.0,15.8,81.0,93,11016.9,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:49:07.332,713.013,2,14136,20,20.0,25.53,39.17,49.028,50.571,29.155,38.495,38.556,,,,,,94.0,78.34,68.0,778.1,4096.0,208.0,30.7,104.0,828.7,24.05,80.0,1237.0,14.3,84.0,93,11015.9,15708.2,70.1,1224.3,628.2,4352.0,14.4
2026-08-30T21:49:08.332,714.013,2,14155,19,19.0,25.07,39.887,49.76,50.203,29.78,38.843,38.859,,,,,,85.0,75.78,60.0,778.1,4096.0,208.0,31.6,104.0,828.7,24.11,80.0,1237.0,16.7,86.0,93,11026.9,15708.2,70.2,1224.3,628.2,4352.0,14.4
2026-08-30T21:49:09.333,715.014,2,14175,20,19.98,25.79,38.77,50.256,50.503,28.817,38.822,38.846,,,,,,91.0,77.47,69.0,778.1,4096.0,208.0,31.6,104.0,828.7,24.13,80.0,1237.0,14.4,82.9,93,11028.1,15708.2,70.2,1224.3,628.2,4352.0,14.4
